,FORWARD_AND_TURN_LITTLE_LEFT,FORWARD,FORWARD_AND_TURN_LITTLE_RIGHT,FORWARD_AND_HARD_LEFT,FORWARD_AND_HARD_RIGHT
0,0.0,0.0,0.0,-1.0,0.0
1,-1.0,-1.9,0.0,0.0,0.0
2,0.0,0.0,0.0,-1.0,0.0
3,0.0,0.0,-1.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,-3.591,-2.862,-5.775175000000001,-2.9404,-3.6558
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0
12,-4.68559,-3.439,-4.0951,0.0,-4.0951
13,0.0,0.0,0.0,0.0,0.0
14,2.336695907370079,1.966117076034494,3.1043240557377287,1.9617442014043993,3.3068658021706967
15,1.9872554905346456,2.2831295411113333,3.6629203128561385,3.126650540265566,3.062133979970285
16,31.265207394722253,36.009396329492745,32.596102424154324,50.41878765653392,34.985263311921955
17,25.701754728970855,45.70620933006065,19.680430498259042,35.349791621184536,16.782912988036305
18,0.0,-1.9,0.0,-1.0,0.0
19,0.0,0.0,0.0,0.0,0.0
20,0.0,0.3419671000265631,0.5178787918205487,0.17970745970008162,1.8582635892393955
21,0.12352320000000001,0.0,0.12352320000000001,0.0,0.48039601600000004
22,0.0,0.0,0.20584000000000002,0.116517376,0.39629109888
23,0.8655741712421146,1.9034169150631588,1.2647105389411164,1.1906318492667072,0.573703444613187
24,0.0,0.0,0.0,0.0,-1.0
25,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.057920000000000006,0.0,0.19407960000000002
27,0.0,0.0,0.0,0.0,0.05
28,0.0,0.0,0.0,0.0,0.0
29,0.0,0.06921584064000001,0.06921584064000001,0.24019800800000002,0.0
30,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,-1.9
32,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,-1.0
34,0.0,0.0,0.0,0.0,0.0
35,-1.0,0.0,0.0,-4.0951,0.0
