,FORWARD_AND_TURN_LITTLE_LEFT,FORWARD,FORWARD_AND_TURN_LITTLE_RIGHT,FORWARD_AND_HARD_LEFT,FORWARD_AND_HARD_RIGHT
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,-1.0,-1.0,-1.9,0.0
3,-1.0,-1.0,-1.0,-1.0,0.0
4,0.0,-1.0,0.0,0.0,0.0
5,-1.0,0.0,0.0,-4.68559,0.0
6,-3.6558,-4.1751000000000005,-4.3119000000000005,-1.0,-5.970447900000001
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0
12,-1.0,0.0,-1.0,0.0,-3.439
13,0.0,0.0,0.0,0.0,0.0
14,0.0,0.4462489697990399,0.2639507909672858,0.0,1.0764163813259997
15,0.0,0.15969479096728578,0.7715467324154884,0.30342010283784293,0.746184887091072
16,0.0,1.2697368419872002,0.5975793280000001,2.1864672,1.1709466367680001
17,41.71216007309423,48.59477492112409,42.76335332953485,40.8669494231941,42.42428405677036
18,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0
20,0.0,0.10864000000000001,0.9213495067260631,0.0,0.5481305262991285
21,0.0,0.385261161966278,1.3250632340869053,0.1401851355291648,0.1
22,0.0,0.1,1.3131836223047797,0.0,0.19903539773916568
23,3.744636118245239,4.9702958883950545,4.991045897440996,4.786915539315646,4.800118329738216
24,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.057920000000000006,0.0,0.099
27,0.0,0.0,0.15784704000000002,0.0,0.099
28,0.0,0.0,0.0,0.0,0.14702
29,1.5407426511398523,1.762151519796555,2.1550256296095722,1.4627111795146743,2.2251082430510483
30,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,-2.71
32,0.0,0.0,0.0,0.0,-1.9
33,0.0,0.0,0.0,0.0,-4.0951
34,0.0,0.0,0.0,0.0,-5.217031
35,-1.9,-2.71,0.0,-6.12579511,-7.4581341716709995
