,FORWARD_AND_TURN_LITTLE_LEFT,FORWARD,FORWARD_AND_TURN_LITTLE_RIGHT,90_DEG_LEFT_TURN,180_DEG_LEFT_TURN
0,-0.005620206036975805,-0.0884934867955483,-0.17240539323065918,-0.0004223629225357388,-0.02357153899727788
1,0.0,0.0,0.0,0.0,0.0
2,-9.671009643000184e-10,-9.627743071182276e-10,-9.123530392548909e-10,-1.6940801225922887e-07,-6.99194723075469e-08
3,-4.02704323350592,-3.877596936378943,-4.127729694363395,-6.413589753215741,-6.207845682146378
4,0.0,0.0,0.0,0.0,0.0
