,FORWARD_AND_TURN_LITTLE_LEFT,FORWARD,FORWARD_AND_TURN_LITTLE_RIGHT,90_DEG_LEFT_TURN,180_DEG_LEFT_TURN
0,-0.08796093022208001,-0.17182152780308324,-2.0,-0.003101762005233451,-2.037127645125062
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,-2.555292390101742e-14,-2.0,-2.0
3,-1.3943963648,-1.9677184,-2.0,-2.326419898368,-2.0
4,0.0,0.0,0.0,0.0,0.0
