,FORWARD_AND_TURN_LITTLE_LEFT,FORWARD,FORWARD_AND_TURN_LITTLE_RIGHT,90_DEG_LEFT_TURN,180_DEG_LEFT_TURN
0,-3.6197178364756417,-0.02882676709511841,-0.10133491985728262,-3.653722929912368e-06,-0.0035689434738635653
1,0.0,0.0,0.0,0.0,0.0
2,-2.109955956139756,-3.068431332110608e-06,-2.91727785166887e-09,-0.08796093462442531,-0.05188147125833394
3,-3.6861350901795786,-5.149954949466586,-4.283614809365266,-6.210553260454342,-4.796126906602903
4,0.0,0.0,0.0,0.0,0.0
