,FORWARD_AND_TURN_LITTLE_LEFT,FORWARD,FORWARD_AND_TURN_LITTLE_RIGHT,90_DEG_LEFT_TURN,180_DEG_LEFT_TURN
0,-0.005073213762400629,-2.0040274069856623,-0.08014514549743595,-1.0293166804871017,-0.050291549709998606
1,0.0,0.0,0.0,0.0,0.0
2,-2.000000000000018,-1.7550900839913472e-14,-1.7902446315914277e-14,-2.089953211481992e-14,-3.6000000000000134
3,-5.8845917252584234,-3.2592675050363655,-5.438755652266339,-3.7663859987562307,-5.3676897866315185
4,0.0,0.0,0.0,0.0,0.0
