,FORWARD_AND_TURN_LITTLE_LEFT,FORWARD,FORWARD_AND_TURN_LITTLE_RIGHT,90_DEG_LEFT_TURN,180_DEG_LEFT_TURN
0,-0.005329223991181972,-1.6040648750144004,-1.300197613792357,-0.01874409878613463,-0.1767631391666486
1,0.0,0.0,0.0,0.0,0.0
2,-1.3454455792918451e-27,-1.460384872770072e-27,-1.3790406007581036e-27,-2.0,-1.24883827331355e-27
3,-4.626279641762592,-6.109382136349787,-5.23819999286031,-5.565046427141288,-3.6818624508865154
4,0.0,0.0,0.0,0.0,0.0
