,FORWARD_AND_TURN_LITTLE_LEFT,FORWARD,FORWARD_AND_TURN_LITTLE_RIGHT,90_DEG_LEFT_TURN,180_DEG_LEFT_TURN
0,-0.04039760443311139,-0.007413022170193369,-0.052561870802775704,-2.011010060062237,-2.0640089205034835
1,0.0,0.0,0.0,0.0,0.0
2,-2.000000000131954,-0.02306778386960827,-2.3138954249383315e-10,-0.0005192298703692978,-2.0230584302784944
3,-6.101586514807754,-4.413881544910092,-5.2244751954515545,-5.022881933073901,-4.867887886780097
4,0.0,0.0,0.0,0.0,0.0
