,FORWARD_AND_TURN_LITTLE_LEFT,FORWARD,FORWARD_AND_TURN_LITTLE_RIGHT,90_DEG_LEFT_TURN,180_DEG_LEFT_TURN
0,-0.0005230699429519891,-2.0006402067765334,-0.0005629826712799897,-0.01549707834430669,-2.0294001137075743
1,0.0,0.0,0.0,0.0,0.0
2,-1.5210568419607095e-15,-4.0740891604593656e-10,-2.5843429519004972e-15,-4.4601490398781935e-05,-0.00041538374868538383
3,-3.2162337495272175,-4.14802993510749,-3.2176841945311883,-5.314410178748922,-4.698179391972382
4,0.0,0.0,0.0,0.0,0.0
