,FORWARD_AND_TURN_LITTLE_LEFT,FORWARD,FORWARD_AND_TURN_LITTLE_RIGHT,90_DEG_LEFT_TURN,180_DEG_LEFT_TURN
0,-2.000709032633618,-0.22511821379818175,-0.09644346836817698,-0.005798599166593904,-2.000961721257961
1,0.0,0.0,0.0,0.0,0.0
2,-1.1351254562078962e-10,-1.218985102418741e-10,-2.000000000111095,-1.1902892435994674e-10,-1.284862523706602e-10
3,-4.888632429959254,-4.563124438355647,-3.7657243120769768,-7.332805053724602,-3.049986519996237
4,0.0,0.0,0.0,0.0,0.0
