,FORWARD_AND_TURN_LITTLE_LEFT,FORWARD,FORWARD_AND_TURN_LITTLE_RIGHT,90_DEG_LEFT_TURN,180_DEG_LEFT_TURN
0,-2.291112419373403e-28,-5.159136916244263e-30,-1.0347671638533312e-35,-1.3656093665134257e-27,-1.2837834158913444e-35
1,0.0,0.0,0.0,-1e-323,0.0
2,-2.9927571457313254e-169,-3.5995007077759735e-169,-3.387953836694488e-169,-2.953439885048991e-169,-2.7994367831346035e-169
3,-0.2,0.0,-0.2,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
