,FORWARD_AND_TURN_LITTLE_LEFT,FORWARD,FORWARD_AND_TURN_LITTLE_RIGHT,90_DEG_LEFT_TURN,180_DEG_LEFT_TURN
0,-2.291112419373403e-28,-5.159136916244263e-30,-1.0347671638533312e-35,-1.3656093665134257e-27,-1.2837834158913444e-35
1,0.0,0.0,0.0,-1e-323,0.0
2,-3.397908674029588e-157,-2.8422620994787288e-157,-4.4318278293751326e-157,-1.7185466639809435e-140,-8.267887577042875e-135
3,-0.2,0.0,-0.2,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
