,FORWARD_AND_TURN_LITTLE_LEFT,FORWARD,FORWARD_AND_TURN_LITTLE_RIGHT,90_DEG_LEFT_TURN,180_DEG_LEFT_TURN
0,-1.247400193464921e-32,-2.5306390094305468e-18,0.0,-5.4153704963297215e-15,-1.652639921975623e-14
1,0.0,0.0,0.0,0.0,0.0
2,-3.3258511954061895e-23,-3.1320146051221646e-23,-1.7730902791987907e-13,-3.8667227787075045e-23,-2.0657999056425256e-14
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
