,FORWARD_AND_TURN_LITTLE_LEFT,FORWARD,FORWARD_AND_TURN_LITTLE_RIGHT,90_DEG_LEFT_TURN,180_DEG_LEFT_TURN
0,-0.36000000000000004,-0.2,-3.6847007379096776e-32,-3.635183554384053e-32,-3.380158622437335e-32
1,0.0,0.0,0.0,0.0,0.0
2,-7.605604971865534e-48,-3.0118318014313225e-93,-2.5494425738429245e-93,-3.661965590124067e-44,-1.595010967795775e-48
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
