,FORWARD_AND_TURN_LITTLE_LEFT,FORWARD,FORWARD_AND_TURN_LITTLE_RIGHT,90_DEG_LEFT_TURN,180_DEG_LEFT_TURN
0,-1.791580901114489e-42,-2.707346070001469e-42,-1.246403201660051e-30,-1.3524345430292463e-30,-1.9853833421136276e-42
1,0.0,0.0,0.0,0.0,0.0
2,-1.5492890949478535e-57,-1.8211805789017752e-53,-1.6635364987126175e-58,-2.7959427917364045e-81,-2.666698525596892e-81
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
