,FORWARD_AND_TURN_LITTLE_LEFT,FORWARD,FORWARD_AND_TURN_LITTLE_RIGHT,90_DEG_LEFT_TURN,180_DEG_LEFT_TURN
0,-0.0003868562622766814,-4.785220784825734e-05,-2.674235882741244e-23,-9.664332669008757e-20,-4.9504166658683497e-20
1,0.0,0.0,0.0,0.0,0.0
2,-2.5062234838012533e-21,-8.066231002084541e-78,-5.222354488127879e-47,-1.6052660832362004e-23,-7.032589866809919e-78
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
