,FORWARD_AND_TURN_LITTLE_LEFT,FORWARD,FORWARD_AND_TURN_LITTLE_RIGHT,90_DEG_LEFT_TURN,180_DEG_LEFT_TURN
0,-0.00011682667931703365,-1.0658206277855591e-20,-0.0003868562622766814,-3.006134628393156e-13,-7.262579051364592e-14
1,0.0,0.0,0.0,0.0,0.0
2,-4.8988833106573496e-23,-2.8097814254638094e-58,-7.729076063492782e-20,-4.208108721238706e-24,-1.7404331581509686e-21
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
