,FORWARD_AND_TURN_LITTLE_LEFT,FORWARD,FORWARD_AND_TURN_LITTLE_RIGHT,90_DEG_LEFT_TURN,180_DEG_LEFT_TURN
0,-8.911018511795241e-22,-2.3341025239723985e-20,-1.8876144573358162e-28,-1.467258750416475e-28,-1.7288259296938156e-28
1,0.0,0.0,0.0,0.0,0.0
2,-1.485469721067487e-47,-3.4432824352091874e-93,-3.1267205553326155e-93,-1.1175432098767294e-43,-3.1152557964761224e-48
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
