,FORWARD_AND_TURN_LITTLE_LEFT,FORWARD,FORWARD_AND_TURN_LITTLE_RIGHT,90_DEG_LEFT_TURN,180_DEG_LEFT_TURN
0,-0.20000000260532202,-0.2,-6.427752177051053e-08,-0.2,-0.20000000441711768
1,0.0,0.0,0.0,0.0,0.0
2,-0.000445658414142737,-3.1352853188207036e-23,-3.399283154027314e-21,-1.9995953497898248e-98,-1.0273702932711683e-23
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
