,FORWARD_AND_TURN_LITTLE_LEFT,FORWARD,FORWARD_AND_TURN_LITTLE_RIGHT,90_DEG_LEFT_TURN,180_DEG_LEFT_TURN
0,-0.06553600292576864,-0.04194304280589382,-2.7974221182677647e-09,-2.6949598760840755e-09,-0.0655360029807653
1,0.0,0.0,0.0,0.0,0.0
2,-2.3342161878559235e-25,-3.350932774798991e-25,-1.709803346787256e-27,-2.3864057918001123e-27,-2.4530451450849106e-27
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
