,FORWARD_AND_TURN_LITTLE_LEFT,FORWARD,FORWARD_AND_TURN_LITTLE_RIGHT,90_DEG_LEFT_TURN,180_DEG_LEFT_TURN
0,-0.2,-0.2,-1.4196068833898587e-15,-0.2,-2.264377457644245e-19
1,0.0,0.0,0.0,0.0,0.0
2,-1.0568441626132207e-12,-3.2718806916632937e-44,-0.2,-0.2,-1.5391408689154344e-13
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
