,FORWARD_AND_TURN_LITTLE_LEFT,FORWARD,FORWARD_AND_TURN_LITTLE_RIGHT,90_DEG_LEFT_TURN,180_DEG_LEFT_TURN
0,-0.2,-0.2,-4.793667546509539e-28,-0.2,-5.464977170913843e-12
1,0.0,0.0,0.0,-1e-323,0.0
2,-3.942674740699946e-67,-2.911644128143233e-129,-1.9686877106024196e-129,-8.940345679013836e-44,-2.36459831401782e-39
3,-0.2,0.0,-0.2,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
