,FORWARD_AND_TURN_LITTLE_LEFT,FORWARD,FORWARD_AND_TURN_LITTLE_RIGHT,90_DEG_LEFT_TURN,180_DEG_LEFT_TURN
0,-0.06553600000000011,-0.0171798691840001,-1.1713810031123626e-16,-0.05242880000000012,-9.292342827596318e-17
1,0.0,0.0,0.0,0.0,0.0
2,-1.61546855541542e-94,-4.37521403020735e-81,-1.5946789054279076e-94,-1.5381611824947214e-80,-2.120058314596869e-94
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
