,FORWARD_AND_TURN_LITTLE_LEFT,FORWARD,FORWARD_AND_TURN_LITTLE_RIGHT,FORWARD_AND_HARD_LEFT,FORWARD_AND_HARD_RIGHT
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,-42.471000000000004,-10.0,-10.0,-84.31152287853511,-35.91
4,29.93824982260193,29.800160251525504,28.756721089415688,49.99733271841509,28.83819264054025
5,49.99999999999983,29.99999999999985,29.999999999999797,29.99999999999985,29.99999999999985
6,0.0,0.0,0.0,-10.0,0.0
7,14.617069437249409,20.804047707920155,20.958684937849064,45.48276159561441,5.971944004055486
8,29.999992232500368,49.99999521556613,29.99998775885372,29.99740880531992,29.999894551143285
9,0.0,0.0,0.0,0.0,0.0
10,26.439261369295238,28.289772144879613,29.906176889758928,49.92962075486911,27.191042298391164
11,29.99999984252136,29.99999999999985,49.99999999999983,29.999999999827544,29.99999999999985
12,0.0,0.0,0.0,0.0,0.0
13,-19.8,-19.0,-69.57047574,-55.70631000000001,-34.39
14,-56.340915040000006,-55.17991000000001,-137.31473649798116,-65.635598736,-79.23652983099998
15,0.0,0.0,0.0,0.0,-10.0
16,-10.0,0.0,0.0,-10.0,-10.0
17,-75.50551835190001,-19.0,-45.0702,-37.926,-90.7155756627616
18,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,1.98
20,29.999843063718583,39.99915478938185,44.99996347330262,19.99941389439709,49.99999929862051
21,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0
23,28.798144343192853,39.56265519940856,42.03566228280785,17.154945095422676,49.639204200205626
24,0.0,0.0,0.0,0.0,0.0
25,29.99999999995301,39.99999758876922,44.99993895719087,19.99999941309234,49.999999999959414
