,FORWARD_AND_TURN_LITTLE_LEFT,FORWARD,FORWARD_AND_TURN_LITTLE_RIGHT,FORWARD_AND_HARD_LEFT,FORWARD_AND_HARD_RIGHT
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,-19.8,-35.91,-10.0,-65.81421342,-28.62
4,29.41676133296218,28.641690728373906,28.400207189993065,49.96667198830357,26.766866262870977
5,49.99999999999983,29.99999999999985,29.99999999975368,29.999999999995815,29.99999999999985
6,0.0,0.0,-10.0,0.0,0.0
7,3.46907678479953,11.531958112806505,5.262831406197271,38.08699350661456,1.1393119284871291
8,29.999992212628285,49.99999616895381,29.99999220949516,29.98982688398275,29.99927137146374
9,0.0,0.0,0.0,-10.0,0.0
10,21.05542864565079,23.516298946243328,29.285395336174584,49.337249288675366,18.82056879535266
11,29.99999854041234,29.99999999999983,49.99999999999983,29.999999962820656,29.999999999999822
12,0.0,0.0,0.0,0.0,0.0
13,-34.39,0.0,-65.13215599,-56.953279,-10.0
14,-70.559809912,-72.3278064304,-137.80574075208972,-47.28664800000001,-76.02909823000002
15,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0
17,-47.858968000000004,-76.57783399,-45.826840000000004,-74.46674150999999,-109.48478734517929
18,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0
20,39.99978262638686,39.99953547788739,39.99986523950924,19.999858906951545,49.99999991585164
21,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0
23,38.73996898168432,39.59945616399188,36.99132996976207,17.468163142676772,49.60005332107972
24,0.0,0.0,0.0,0.0,0.0
25,39.999999999953424,39.999958426192315,39.99981800684093,19.999961274999475,49.999999999960224
