,FORWARD_AND_TURN_LITTLE_LEFT,FORWARD,FORWARD_AND_TURN_LITTLE_RIGHT,FORWARD_AND_HARD_LEFT,FORWARD_AND_HARD_RIGHT
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,-19.8,-27.9,-10.0,-65.81421342,-28.62
4,29.355582772181624,28.641690728373906,28.031323445357312,49.9548748904103,26.766866262870977
5,49.99999999999983,29.99999999999985,29.999999999427967,29.999999999993005,29.99999999999985
6,0.0,0.0,-10.0,0.0,0.0
7,3.46907678479953,9.481098434800908,5.262831406197271,37.8438709251169,1.1393119284871291
8,29.99997839348499,49.99998812435651,29.999975281333434,29.98744192832183,29.99910239156627
9,0.0,0.0,0.0,-10.0,0.0
10,21.05542864565079,23.516298946243328,29.198251844527835,49.295838987874276,18.82056879535266
11,29.999997775358004,29.999999999999662,49.99999999999983,29.999999913630436,29.99999999999956
12,0.0,0.0,0.0,0.0,0.0
13,-34.39,0.0,-56.953279,-56.953279,-10.0
14,-70.559809912,-72.3278064304,-137.76169836618456,-47.28664800000001,-76.02909823000002
15,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0
17,-47.858968000000004,-76.57783399,-45.826840000000004,-74.46674150999999,-109.48478734517929
18,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0
20,39.99978262638686,39.99953547788739,39.999850274913314,19.999858906951545,49.99999985184526
21,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0
23,38.73996898168432,39.58055315949107,36.99132996976207,17.468163142676772,49.60005332107972
24,0.0,0.0,0.0,0.0,0.0
25,39.99999999971239,39.99992959445538,39.99972261375828,19.99994687931285,49.999999999744794
