,FORWARD_AND_TURN_LITTLE_LEFT,FORWARD,FORWARD_AND_TURN_LITTLE_RIGHT,FORWARD_AND_HARD_LEFT,FORWARD_AND_HARD_RIGHT
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,-19.8,-35.91,-10.0,-65.81421342,-28.62
4,29.88497581590645,28.897768630101837,28.83240245509339,49.997386064046786,27.378907671884583
5,49.99999999999983,29.99999999999985,29.999999999978044,29.99999999999985,29.99999999999985
6,0.0,0.0,-10.0,0.0,0.0
7,3.46907678479953,16.64401559583955,9.918698427589476,42.66420485266829,1.1393119284871291
8,29.99999996020748,49.99999997736709,29.999999953392383,29.99790519217693,29.999983466108574
9,0.0,0.0,0.0,-10.0,0.0
10,21.931712966263547,24.14920829275207,29.76354174656264,49.806740514163444,19.9118355439357
11,29.99999949107316,29.99999999999985,49.99999999999983,29.999999998248676,29.99999999999985
12,0.0,0.0,0.0,0.0,0.0
13,-34.39,0.0,-77.123207545039,-68.618940391,-10.0
14,-77.28676076080001,-86.149342294704,-143.7303913484727,-56.340915040000006,-76.02909823000002
15,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0
17,-47.858968000000004,-76.57783399,-45.826840000000004,-74.46674150999999,-109.48478734517929
18,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0
20,39.99978262638686,39.99966136037715,39.99992041625956,19.999873010293015,49.99999999593597
21,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0
23,39.075280688807005,39.72709610029376,37.512858579081154,17.905713612922906,49.73833256069833
24,0.0,0.0,0.0,0.0,0.0
25,39.99999999999983,39.99999631533826,39.99993654290829,19.99999015662121,49.99999999999983
